schcd,schname,school_cat,management,rururb,dtname,longitude,latitude
29030800410,Govt Lps Alur Lt 2,Primary,Department of Education,1,Vijayapura,76.001,17.262
29040201306,Govt Lps Basavanagar Baluragi,Primary,Department of Education,1,Kalburgi,76.343056,17.2625
29031300202,Govt Lps Jevoor H.V.,Primary,Department of Education,1,Vijayapura,75.761944,17.262778
29040201502,Govt Urdu Hps Bhoganalli,Primary with Upper Primary,Department of Education,1,Kalburgi,76.49578,17.26308
29040512502,Glps Urdu Sitanoor,Primary,Department of Education,1,Kalburgi,76.796,17.264
29040512501,Govt Hps Sitanoor,Primary with Upper Primary,Department of Education,1,Kalburgi,76.796,17.264
29031300201,Govt Hps Jevoor,Primary with Upper Primary,Department of Education,1,Vijayapura,75.773611,17.265
29040206701,Govt Hps Madara [B],Primary with Upper Primary,Department of Education,1,Kalburgi,76.555,17.265
29040410001,Govt Hps Sangavi,Primary with Upper Primary,Department of Education,1,Kalburgi,77.019,17.265
29031300206,Ghs  Jevoor,Secondary Only,Department of Education,1,Vijayapura,75.772629,17.265493
29040209001,Govt Hps Waddalli,Primary with Upper Primary,Department of Education,1,Kalburgi,76.604,17.266
29040511109,Glps Pala Hala Tanda,Primary,Department of Education,1,Kalburgi,76.955,17.266
29031300207,Unaided Revanasiddeshwar Hps Jevoor,Primary with Upper Primary,Private Unaided (Recognized),1,Vijayapura,75.773133,17.266518
29031300208,Unaided Vijayalaxmi Lps Jevoor,Primary,Private Unaided (Recognized),1,Vijayapura,75.77353,17.266641
29040203901,Govt Hps Gobbur [K],Primary with Upper Primary,Department of Education,1,Kalburgi,76.689,17.267
29331029021,Navanandi Hps And High School Hosahalli Road Yadgiri,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Yadagiri,77.236,17.267
29040407805,Govt Hs Mangalgi,Secondary Only,Department of Education,1,Kalburgi,77.295278,17.267222
29040507503,Govt Lps Kesaratagi Tanda,Primary,Department of Education,1,Kalburgi,76.860556,17.268056
29040511101,Govt Hps Pala,Primary with Upper Primary,Department of Education,1,Kalburgi,76.945556,17.268056
29031012014,Unaided Patil Kan High School Nagarabetta,Secondary Only,Private Unaided (Recognized),1,Vijayapura,76.021,17.269
29031305608,Govt Lps Zalaki B.V,Primary,Department of Education,1,Vijayapura,75.802,17.27
29050408722,Royal Public School Manahalli,Primary with Upper Primary,Private Unaided (Recognized),1,Bidar,75.864167,17.270833
29040505805,Glps Basavanagar Tanda Kadani,Primary,Department of Education,1,Kalburgi,76.73,17.271
29040203502,Govt Urdu Hps Dikkasanga [K],Primary with Upper Primary,Department of Education,1,Kalburgi,76.296111,17.271667
29040202602,Govt Hs Chincholi,Secondary Only,Department of Education,1,Kalburgi,76.415833,17.271667
29040203501,Govt Hps Dikasanga [K],Primary with Upper Primary,Department of Education,1,Kalburgi,76.296389,17.271944
29030800305,Govt Lps Mahadev Vst Ahirasang,Primary,Department of Education,1,Vijayapura,75.92,17.272
29050220809,Ideal Global School Cbse Basavakalyan,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Bidar,76.592778,17.2725
29040510304,Govt Hps Bapunaik Tanda,Primary with Upper Primary,Department of Education,1,Kalburgi,76.917222,17.2725
29040407804,Govt Hps Urdu Mangalgi,Primary with Upper Primary,Department of Education,1,Kalburgi,77.233056,17.2725
29040302247,Govt Pu College Rudnoor,Higher Secondary only/Jr. College,Department of Education,2,Kalburgi,77.286611,17.272975
29040202603,Dr.S.Radhakrishna Lps Chincholi,Primary,Private Unaided (Recognized),1,Kalburgi,76.418641,17.273511
29040510209,Sri Siddrameshwar Hps Nandikoor,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.813037,17.273531
29040305202,Govt Lps Jettur,Primary,Department of Education,1,Kalburgi,77.440278,17.273889
29040309903,Tontadarya Siddalingeshwar School,Primary,Private Unaided (Recognized),1,Kalburgi,77.296611,17.273975
29030806912,Govt P U College Lachyan,Secondary with Higher Secondary,Department of Education,1,Vijayapura,75.978,17.274
29030806909,Govt Murarji Desai Sch Lachyana,Upper Pri. and Secondary,Tribal Welfare Department,1,Vijayapura,75.979,17.274
29040203903,Divangath Vishwanath Batta Lps Gobbur K,Primary,Private Unaided (Recognized),1,Kalburgi,76.689,17.274
29040407205,Karnataka Public Schools Ghs Madbool,Secondary Only,Department of Education,1,Kalburgi,77.022,17.274
29030806914,Unaid Siddalingmaharaj Lps Lachyan,Primary,Private Unaided (Recognized),1,Vijayapura,75.96974,17.27417
29040309902,Ghs Rudanoor,Secondary Only,Department of Education,1,Kalburgi,77.299167,17.274722
29040407806,Shanteshwar Hps Mangalgi,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.233625,17.274836
29040510203,Jagadamba Hps Nandikur Tanda,Primary with Upper Primary,Government Aided,1,Kalburgi,76.818059,17.274914
29040412304,Gnana Bharathi Kannada Primary School Mudbool,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.017445,17.274924
29040412302,Abhinava Siddalinga Shivacharya,Primary,Private Unaided (Recognized),1,Kalburgi,77.017445,17.274924
29031300310,Govt Lps Ramabai Vsti Baradol,Primary,Department of Education,1,Vijayapura,75.746,17.275
29040407207,Jnana Jyoti Hps Madbool,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.017222,17.275
29040407802,Govt Lps Harijanwadi  Mangalgi,Primary,Department of Education,1,Kalburgi,77.239,17.275
29040202601,Govt Hps Chincholi,Primary with Upper Primary,Department of Education,1,Kalburgi,76.419444,17.275278
29040510302,Govt Lps Chokla Naik Tanda,Primary,Department of Education,1,Kalburgi,76.903333,17.275278
29030806904,Govt Ubs Lachyan,Primary,Department of Education,1,Vijayapura,75.96831,17.27532
29040510208,Basva Ratna Hps Nandikoor,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.816653,17.275539
29040207014,Govt Lps Dayananda Nagar,Primary,Department of Education,1,Kalburgi,76.163333,17.275556
29040510201,Govt Hps Nandikur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.815556,17.275833
29030802009,Govt Lps Agasar Vst Bhatagunaki,Primary,Department of Education,1,Vijayapura,75.859,17.276
29031300301,Karnataka Public Schools Govt Hps Baradol,Primary with Upper Primary,Department of Education,1,Vijayapura,75.7275,17.276667
29040207013,Govt Lps Babakshimnagar,Primary,Department of Education,1,Kalburgi,76.0,17.276667
29040407801,Govt Hps Mangalagi,Primary with Upper Primary,Department of Education,1,Kalburgi,77.226,17.277
29331028901,Mahatma Gandhi Gpu Composite College  Yadgiri,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Yadagiri,77.249,17.277
29040510210,Sri Guruseva Nandikur,Primary,Private Unaided (Recognized),2,Kalburgi,76.820021,17.277288
29031300316,Unaided Shree Guru Kara Basava Shivacharya Hps Baradol,Primary with Upper Primary,Private Unaided (Recognized),1,Vijayapura,75.727905,17.277509
29040510206,Sainath Ind Pu College Nandikur Gulbarga,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,76.829634,17.277944
29030806902,Govt Lps Lachyan Hk,Primary,Department of Education,1,Vijayapura,75.966,17.278
29050511619,Madina Public School Humnabad,Primary with Upper Primary,Private Unaided (Recognized),2,Bidar,76.9167,17.278
29030806901,Govt Kbmps Lachyan,Primary with Upper Primary,Department of Education,1,Vijayapura,75.962442,17.278036
29031300315,Karnataka Public Schools Govt Pu College Baradol,Secondary with Higher Secondary,Department of Education,1,Vijayapura,75.721944,17.278056
29031300317,Unaided Shivachidambar Lps Baradol,Primary,Private Unaided (Recognized),1,Vijayapura,75.726907,17.278257
29040508525,National Public School Shahabad Road,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.8709,17.2784
29040906601,Glps Milwar,Primary,Department of Education,1,Kalburgi,77.275833,17.27855
29040309901,Govt Hps Rudanoor,Primary with Upper Primary,Department of Education,1,Kalburgi,77.299,17.279
29031300312,Govt Urdu Lps Baradol,Primary,Department of Education,1,Vijayapura,75.723056,17.279167
29031301103,Unded Jaigurudev Hs Jeerankalagi,Secondary Only,Private Unaided (Recognized),1,Vijayapura,75.687652,17.279216
29031301102,Unaided Jaigurudev Hps Jeerankalagi,Primary with Upper Primary,Private Unaided (Recognized),1,Vijayapura,75.687652,17.279216
29040408201,Govt Hps Mattimud,Primary with Upper Primary,Department of Education,1,Kalburgi,77.070556,17.279444
29030806903,Aided Jagadamba Lps Lachyan Lt,Primary,Government Aided,1,Vijayapura,75.97,17.28
29040404501,Govt Hps Ingankal,Primary with Upper Primary,Department of Education,1,Kalburgi,77.084167,17.280556
29031300309,Govt Lps Kattimani Vst Baradol,Primary,Department of Education,1,Vijayapura,75.755833,17.280833
29040507501,Govt Hps Kesaratagi,Primary with Upper Primary,Department of Education,1,Kalburgi,76.846389,17.280833
29040304901,Govt Lps Huvinhalli,Primary,Department of Education,1,Kalburgi,77.368333,17.280833
29040205809,Siddarudh Hps Karajagi,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.215,17.281
29040205802,Govt Urdu Hps Karajagi,Primary with Upper Primary,Department of Education,1,Kalburgi,76.217,17.281
29040205810,Govt Urdu Hs Karajagi,Secondary Only,Department of Education,1,Kalburgi,76.217,17.281
29040301301,Govt Hps Bhutapur,Primary with Upper Primary,Department of Education,1,Kalburgi,77.291111,17.281111
29040514401,Govt Lps Zapur,Primary,Department of Education,1,Kalburgi,76.923611,17.281389
29040312101,Govt Hps Venkatapur,Primary with Upper Primary,Department of Education,1,Kalburgi,77.400556,17.281389
29040205814,Yallalingeshwar Lps Karajagi,Primary,Private Unaided (Recognized),1,Kalburgi,76.215787,17.281487
29040205807,Karnataka Public Schools Govt Hs Karajagi,Secondary Only,Department of Education,1,Kalburgi,76.217778,17.281667
29040508214,Kendriya Vidyalya Hps Nandikoor,Pri. Upper Pri. and Secondary Only,Kendriya Vidyalaya,2,Kalburgi,76.8198,17.2817
29040508503,Govt Lps Kusanoor Tanda,Primary,Department of Education,1,Kalburgi,76.891667,17.281944
29040205801,Karnataka Public Schools Govt Hps Karajagi,Primary with Upper Primary,Department of Education,1,Kalburgi,76.217,17.282
29040205806,Govt Lps Karajagi Tanda,Primary,Department of Education,1,Kalburgi,76.223,17.282
29040508101,Govt Hps Kollur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.712,17.282
29040508102,Govt Hps Urdu Kollur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.713,17.282
29040205808,Khwajasaiful Uloom Arabic Lps Karajagi,Primary,Government Aided,1,Kalburgi,76.214,17.2827
29040407203,Govt Lps  Tanda Madabool,Primary,Department of Education,1,Kalburgi,77.263186,17.283611
29040511110,Ghs Pala,Secondary Only,Department of Education,1,Kalburgi,76.954167,17.283889
29040302502,Govt Lps Chinthapalli,Primary,Department of Education,1,Kalburgi,77.295278,17.283889
29031305502,Govt. Lps B Vasti Gotyal,Primary,Department of Education,1,Vijayapura,75.782,17.284
29040400603,Glps Urdu Arejambga,Primary,Department of Education,1,Kalburgi,77.13,17.284
29040400602,Govt Hps Arajambaga,Primary with Upper Primary,Department of Education,1,Kalburgi,77.13,17.284
29040205812,Vivekanand Primary And Secondary School Karajagi,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.211163,17.28517
29040205811,Morarji Desai Residential School Karajagi,Upper Pri. and Secondary,Social welfare Department,1,Kalburgi,76.211111,17.285278
29040208001,Govt Hps Sidhanoor,Primary with Upper Primary,Department of Education,1,Kalburgi,76.491944,17.285833
29030800304,Govt Lps Pujari Vst Ahirasang,Primary,Department of Education,1,Vijayapura,75.926,17.286
29040508601,Govt Hps Machanal Tanda,Primary with Upper Primary,Department of Education,1,Kalburgi,76.654444,17.286111
29031301001,Govt Kbhps Konkanagoan,Primary with Upper Primary,Department of Education,1,Vijayapura,75.633611,17.286667
29040511111,Jagadamba Lps Malai Tanda,Primary,Government Aided,1,Kalburgi,76.955,17.286667
29031305401,Govt Kbhps Arjanal,Pri. Upper Pri. and Secondary Only,Department of Education,1,Vijayapura,75.826389,17.286944
29031300308,Govt Lps Baradol Patil Vasti,Primary,Department of Education,1,Vijayapura,75.704,17.287
29030807201,Govt Hps Loni Kd,Primary with Upper Primary,Department of Education,1,Vijayapura,75.95,17.287
29040207012,Govt Lps Devappa Nagar,Primary,Department of Education,1,Kalburgi,76.122,17.287
29040505701,Govt Hps Kadnal,Primary with Upper Primary,Department of Education,1,Kalburgi,76.643,17.287
29040535114,Sarvajna Hs  Eng Jewargi Road Glb,Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.8094,17.2872
29040535113,Sarvajna Hs Jewargi Road Glb,Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.8094,17.2872
29050506670,Yaseen Memorial Lps School Nandgaon Tq Humnabad,Primary,Private Unaided (Recognized),1,Bidar,77.21111,17.287778
29050503401,Govt Hps Urdu Hudgi,Primary with Upper Primary,Department of Education,1,Bidar,77.271111,17.287778
29040508204,St Mary Hs Kotnur(D) Jew Road,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.818819,17.287809
29040508207,St Mary Hps Kotnoor D,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.818751,17.287834
29030808701,Govt Hps Nandaral,Primary with Upper Primary,Department of Education,1,Vijayapura,75.9,17.288
29170301902,Dcmc High School   (Cbse),Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Chikkamangaluru,76.271,17.288
29040103801,Govt Hps Hadalagi (Kan),Primary with Upper Primary,Department of Education,1,Kalburgi,76.779,17.288
29040114301,Govt Hps Jamaga ( J ),Primary with Upper Primary,Department of Education,1,Kalburgi,76.779,17.288
29040109511,Shree Siddalingeshwar H.S Nimbarga,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.983,17.288
29050418601,Nightingale Public School Mirjapur M,Primary with Upper Primary,Private Unaided (Recognized),1,Bidar,77.007,17.288
29050506915,Govt Urdu Lps Khureshi Galli Nirna,Primary,Department of Education,1,Bidar,77.018,17.288
29040309502,Ghs Raikod,Secondary Only,Department of Education,1,Kalburgi,77.278333,17.288333
29040508216,Swami Vivekanand Jnana Mandir Kotnanur D,Primary,Private Unaided (Recognized),2,Kalburgi,76.818648,17.288434
29040508215,Sri Sidhashree English Medium Lps School,Primary,Private Unaided (Recognized),2,Kalburgi,76.818648,17.288434
29031305503,Unaided Shivasharane Nellur Nimbekka Lps Gotyal,Primary,Private Unaided (Recognized),1,Vijayapura,75.795491,17.288747
29040508203,Ghps Kotnoor (D),Primary with Upper Primary,Department of Education,1,Kalburgi,76.82,17.289
29060714602,Sri Mallikarjuna Ayyleswara Lps Sarjapur,Primary,Private Unaided (Recognized),1,Raichur,77.193,17.289
29040510211,Gnyanoday Kan Lps,Primary,Private Unaided (Recognized),1,Kalburgi,76.820021,17.28909
29040507719,Mohammadi Comp Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),2,Kalburgi,76.868086,17.28909
29040507506,Farha Lps Kesaratagi,Primary,Private Unaided (Recognized),1,Kalburgi,76.868086,17.28909
29040427202,Gangamma Girls Hs Shahabad,Secondary Only,Government Aided,2,Kalburgi,76.936389,17.289167
29040309501,Govt Hps Raikod,Primary with Upper Primary,Department of Education,1,Kalburgi,77.277778,17.289167
29040308505,Glps Nidgunda Tanda,Primary,Department of Education,1,Kalburgi,77.377841,17.289487
29040206601,Govt Lps Madra K,Primary,Department of Education,1,Kalburgi,76.543333,17.289722
29040603203,Govt Hs Gudur Sa,Secondary Only,Department of Education,1,Kalburgi,76.818089,17.289962
29031305403,Govt Urdu Lps Arjanal,Primary,Department of Education,1,Vijayapura,75.833,17.29
29030806906,Govt Lps Lingpuja Vasti Lachya,Primary,Department of Education,1,Vijayapura,75.987,17.29
29030807601,Govt Hps Chikkamanoor,Primary with Upper Primary,Department of Education,1,Vijayapura,76.08,17.29
29040207009,Govt Hps Ramanagar Mannur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.145,17.291
29050407907,Good Shepherd H.S Public School Markhal,Secondary Only,Private Unaided (Recognized),1,Bidar,77.2912,17.2912
29040510207,Shree Siddashree Kannada Medium High School Kotnoor D,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.818333,17.291443
29040508212,Shri Siddhashree Hs School Kotnoor D,Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.818333,17.291443
29040308509,S.J.S Vidyniketan Nidagunda,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.37576,17.291959
29030802606,Unaided Gurubasava Hs Eng Chavadihal,Secondary Only,Private Unaided (Recognized),1,Vijayapura,76.496,17.292
29040513701,Govt Hps Udanoor,Primary with Upper Primary,Department of Education,1,Kalburgi,76.793,17.292
29040534657,Nava Jyoti School Kusnoor Road,Primary,Private Unaided (Recognized),2,Kalburgi,76.273889,17.292222
29040208002,Govt Lps Sidhanoor New Extn,Primary,Department of Education,1,Kalburgi,76.488889,17.292222
29040203101,Govt Hps Dikasanga [B],Primary with Upper Primary,Department of Education,1,Kalburgi,76.548611,17.2925
29040308511,Vidya Vahini Hps Nidagunda (English),Upper Primary only,Private Unaided (Recognized),1,Kalburgi,77.37804,17.292501
29040500805,Don Bosco School,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.288,17.293
29040511701,Govt Hps Sannur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.989167,17.293056
29040308512,Jnyana Jyoti Lps Nidgunda,Primary,Private Unaided (Recognized),1,Kalburgi,77.374292,17.293084
29040513702,Glps Udanoor Tanda,Primary,Department of Education,1,Kalburgi,76.7875,17.293333
29040511708,Govt Lps Nokanaik Tanda,Primary,Department of Education,1,Kalburgi,76.9475,17.293611
29040308504,Vivekananda Vidya Mandir  Hps,Primary with Upper Primary,Government Aided,1,Kalburgi,77.373611,17.293611
29040308513,Harkud Shri Channa Basaveshwara P.U College Nidagunda,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,77.378862,17.293732
29040201307,Jagadamba Hs Baluragi,Secondary Only,Government Aided,1,Kalburgi,76.375278,17.293889
29040511704,Mata Manikeshwar Hs Sannur,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.989722,17.293889
29040511707,Basava Jyothi Lps Sannur Glb,Primary,Private Unaided (Recognized),1,Kalburgi,76.991346,17.29396
29040201704,Govt Hs Bhairmadagi,Secondary Only,Department of Education,1,Kalburgi,76.585,17.294
29040308506,Aided Hs Nidagunda,Secondary Only,Government Aided,1,Kalburgi,77.374,17.294
29040207008,Govt Hps Shivbalnagar Mannur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.132222,17.294167
29040308514,Shree Jagadguru Renukacharya Pu College Nidagunda,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,77.380117,17.294197
29040408401,Govt Hps Muchakhed,Primary with Upper Primary,Department of Education,1,Kalburgi,77.071621,17.294337
29040508103,Edify International School Kollur,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.730518,17.294409
29030800113,Govt Lps Keshavanagar Lt Agarakhed,Primary,Department of Education,1,Vijayapura,76.054,17.295
29040510001,Govt Hps Naganahalli,Primary with Upper Primary,Department of Education,1,Kalburgi,76.838,17.295
29040535508,Basava Gururkul Karuneshwari Colony,Primary with Upper Primary,Private Unaided (Recognized),2,Kalburgi,76.811389,17.295278
29040511112,Green Land Public School Pala,Primary,Private Unaided (Recognized),1,Kalburgi,76.962157,17.295646
29040203102,Govt Lps Diksanga(B) New Extention,Primary,Department of Education,1,Kalburgi,76.571,17.296
29040512815,Government Higher Primary School Mok Tanda,Primary with Upper Primary,Department of Education,1,Kalburgi,76.936,17.296
29040516501,Govt Hps Malni,Primary with Upper Primary,Department of Education,1,Kalburgi,76.686389,17.296389
29050500908,B.T.V.P. H.S Bemalkheda,Secondary Only,Private Unaided (Recognized),1,Bidar,77.375556,17.296389
29040535518,Aleemee Public School Jew Glb,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.816674,17.29657
29040535441,Aryan Hps (K&E) Ring Road Glb,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.830407,17.296646
29040535438,Akkanagambika Hs Karuneshwar Nagar,Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.810843,17.2967
29040203103,Sarvodaya Lps Diksanga(B),Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.5714,17.2969
29040201705,Vidya Vikas High School,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.5714,17.2969
29040201302,Govt Lps Baluragi Tanda,Primary,Department of Education,1,Kalburgi,76.365,17.296944
29031300911,Govt Kblps Halli Vasti Chadachan,Primary,Department of Education,1,Vijayapura,75.629,17.297
29031300306,Govt Lps Jangalagi Vst Baradol,Primary,Department of Education,1,Vijayapura,75.735,17.297
29030806910,Govt Lps Mujagond Vsti Lachyan,Primary,Department of Education,1,Vijayapura,75.975,17.297
29040201301,Govt Hps Baluragi,Primary with Upper Primary,Department of Education,1,Kalburgi,76.376,17.297
29040201703,Govt Lps Harijanwada Biramadgi,Primary,Department of Education,1,Kalburgi,76.596,17.297
29040512812,Government Higher Primary School  Madiyal Tanda,Primary with Upper Primary,Department of Education,1,Kalburgi,76.976,17.297
29031305402,Govt Lps Aralagundagi Vst Arjanal,Primary,Department of Education,1,Vijayapura,75.847,17.298
29040207010,Sri Sevaniketan Hps.H.W. Mannur,Primary with Upper Primary,Government Aided,1,Kalburgi,76.102,17.298
29040201304,Govt Urdu Lps Baluragi,Primary,Department of Education,1,Kalburgi,76.372,17.298
29030822501,Unaided Sri Sai Public Sch Indi,Primary with Upper Primary,Private Unaided (Recognized),2,Vijayapura,76.599,17.298
29030807603,Govt Kbhps Bhimanagar Chikmanur,Primary with Upper Primary,Department of Education,1,Vijayapura,76.072,17.299
29040207101,Govt Mps Mashal,Primary with Upper Primary,Department of Education,1,Kalburgi,76.263,17.299
29040308502,Govt Hps Nidagunda Urdu,Primary with Upper Primary,Department of Education,1,Kalburgi,77.378,17.299
29040308508,Nandishvar Hps Nidgunda,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,77.382,17.299
29040308510,S.T.Shankareppa Kumbar Hs,Secondary Only,Private Unaided (Recognized),1,Kalburgi,77.382096,17.299063
29030807602,Aided Anjuman Ubs Chikkamanoor,Primary with Upper Primary,Government Aided,1,Vijayapura,76.07362,17.29909
29040535110,Kayaka Foundation Resi English Medium High School Balaji Nagar Old Jewaragi Road Kalaburagi,Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.821944,17.299167
29040409902,Govt Hps Salahalli,Primary with Upper Primary,Department of Education,1,Kalburgi,77.186389,17.299444
29040508206,Vivekananda Vidya Niketan Ojha Leout,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.813971,17.299631
29031302114,Unaided Boldvision Lps Halasangi,Primary,Private Unaided (Recognized),1,Vijayapura,75.900412,17.29988
29031303520,Unaided Shantiniketan Lps Loni Bk,Primary,Private Unaided (Recognized),1,Vijayapura,75.77,17.3
29040207016,Shree Guru Shidheswara Lps Mannur,Primary,Private Unaided (Recognized),1,Kalburgi,76.100278,17.3
29031300204,Govt Lps Shanti Nagar Jevoor,Primary,Department of Education,1,Vijayapura,75.768218,17.300152
29040511811,J.M.S Ind Arts Pu College,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,76.97177,17.300235
29040511813,Shree Jagadguru Mallikarjun Swamiji Pu College Savalagi B,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,76.97177,17.300235
29040511703,Dr.Radhakrishna Hs Sannur,Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.97177,17.300235
29040511709,Shree Mate Manikeshwari Lps Sannur,Primary,Private Unaided (Recognized),1,Kalburgi,76.97177,17.300235
29040207019,Shree Renuka Hps Hire Mannur,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.0991,17.3006
29040535525,Shree Gollaleshwar Kannada Hps And Hs G.D.A Dariyapur,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.8252,17.3007
29040207301,Govt Hps Nandarga,Primary with Upper Primary,Department of Education,1,Kalburgi,76.313,17.301
29040200601,Govt Hps Ankalaga (Rmsa Upgraded),Pri. Upper Pri. and Secondary Only,Department of Education,1,Kalburgi,76.494,17.301
29040406503,Glps Buddh Nagar Kodadur,Primary,Department of Education,1,Kalburgi,77.196,17.301
29040535109,Kayaka Foundation English Medium Primary School G D A Layout,Primary with Upper Primary,Private Unaided (Recognized),2,Kalburgi,76.822778,17.301111
29040107314,Dr. B.R.Ambedakar Girls Res School Koralli,Upper Pri. and Secondary,Tribal Welfare Department,1,Kalburgi,76.37184,17.30174
29040535445,Sparkles International School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Kalburgi,76.823981,17.301863
29040302503,Glps Chintapalli Tanda,Primary,Department of Education,1,Kalburgi,77.300833,17.301944
29030809204,Aided V.Y.P  Hs Padanur,Secondary Only,Government Aided,1,Vijayapura,75.988,17.302
29040207011,Govt Hps Mannur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.099,17.302
29040207002,Govt Urdu Hps Mannur,Primary with Upper Primary,Department of Education,1,Kalburgi,76.099,17.302
29040520111,Murarji Desai Residencial Pre-Universety Scince Coolege Gundagurti,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,76.830583,17.302056
29040201308,Shree Shantalingeshwar Hps Baluragi,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.37412,17.302247
29040406505,Ghs Kodadur,Secondary Only,Department of Education,1,Kalburgi,77.205556,17.3025
29040508504,Govt Lps Nrupatunga Colony Ittangi Bhatti,Primary,Department of Education,1,Kalburgi,76.861389,17.302778
29040207015,Govt Hs Mannur,Secondary Only,Department of Education,1,Kalburgi,76.099,17.303
29040201303,Govt Lps Hirunayak Tanda Balurgi,Primary,Department of Education,1,Kalburgi,76.362,17.303
29040201305,Govt Lps Harijanwada Baluragi,Primary,Department of Education,1,Kalburgi,76.374,17.303
29040535203,Govt Lps Karuneshwara Nagar,Primary,Department of Education,2,Kalburgi,76.813,17.303
29040406509,Siddharth Pu College Kodadur,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Kalburgi,77.20015,17.303116
29040107313,Minority Morarji Desai Residential School Aland,Upper Pri. and Secondary,Tribal Welfare Department,1,Kalburgi,76.3426,17.3036
29030822402,Govt Minority Morarji Desai Resi School Indi,Upper Pri. and Secondary,Tribal Welfare Department,2,Vijayapura,76.590556,17.303611
29040535537,Shloka - A Birla School,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.803798,17.303876
29040200603,Govt Lps Mallan Maddi,Primary,Department of Education,1,Kalburgi,76.501944,17.303889
29040535514,Siddarood Hps Karuneshwar Nagar,Primary with Upper Primary,Private Unaided (Recognized),2,Kalburgi,76.813333,17.303889
29031300929,Aided Sangameshwar Puc Chadachan,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Vijayapura,75.679,17.304
29031303516,Aided Bharati K.B.S Loni Bk,Primary with Upper Primary,Government Aided,1,Vijayapura,75.767,17.304
29031302202,Govt Hps Hingani Av,Primary with Upper Primary,Department of Education,1,Vijayapura,75.909,17.304
29040535515,Appaji Gurukul Hps Udnoor Road Gulbarga,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Kalburgi,76.804132,17.304075
29040512208,Gramin Krida Vasati Hps School S. Sirasagi,Primary with Upper Primary,Private Unaided (Recognized),1,Kalburgi,76.766944,17.304167
29040205701,Govt Hps Karbhosaga,Primary with Upper Primary,Department of Education,1,Kalburgi,76.539444,17.304444
